C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_08_656.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_08_656.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_08_656.jpg, 0, 0, 0, 8.099328E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_08_756.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_08_756.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_08_756.jpg, 0, 0, 0, 7.890168E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_08_858.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_08_858.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_08_858.jpg, 0, 0, 0, 7.938911E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_08_961.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_08_961.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_08_961.jpg, 0, 0, 0, 7.930924E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_065.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_065.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_065.jpg, 0, 0, 0, 7.818258E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_166.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_166.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_166.jpg, 0, 0, 0, 8.246164E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_266.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_266.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_266.jpg, 0, 0, 0, 7.965145E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_368.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_368.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_368.jpg, 0, 0, 0, 8.126506E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_470.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_470.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_470.jpg, 0, 0, 0, 8.405972E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_572.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_572.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_572.jpg, 0, 0, 0, 7.810644E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_674.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_674.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_674.jpg, 0, 0, 0, 7.78195E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_775.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_775.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_775.jpg, 0, 0, 0, 7.946895E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_877.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_877.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_877.jpg, 0, 0, 0, 7.977695E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_09_977.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_09_977.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_09_977.jpg, 0, 0, 0, 7.802252E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_081.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_081.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_081.jpg, 0, 0, 0, 7.889337E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_184.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_184.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_184.jpg, 0, 0, 0, 7.825214E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_286.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_286.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_286.jpg, 0, 0, 0, 7.920968E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_390.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_390.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_390.jpg, 0, 0, 0, 7.858824E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_491.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_491.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_491.jpg, 0, 0, 0, 7.777713E-05
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_596.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_596.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_596.jpg, 0, 0.08862635, 0, 0.004262817
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_701.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_701.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_701.jpg, 0, 0.3959216, 0, 0.3463917
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_804.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_804.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_804.jpg, -0.2706227, 0.6902856, 0, 1.030513
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_10_905.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_10_905.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_10_905.jpg, -0.1710813, 0.9957582, 0, 2.067453
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_005.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_005.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_005.jpg, -0.06335454, 1, 0, 3.254562
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_106.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_106.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_106.jpg, -0.3528939, 1, 0, 4.411347
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_210.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_210.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_210.jpg, -0.04244791, 1, 0, 5.802692
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_310.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_310.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_310.jpg, -0.3439865, 1, 0, 6.934726
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_411.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_411.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_411.jpg, -0.04256833, 1, 0, 8.070275
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_511.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_511.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_511.jpg, -0.1309462, 1, 0, 9.191352
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_612.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_612.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_612.jpg, -0.03803572, 1, 0, 10.29728
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_713.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_713.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_713.jpg, -0.121553, 1, 0, 11.3978
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_815.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_815.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_815.jpg, -0.1221295, 1, 0, 12.54432
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_11_916.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_11_916.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_11_916.jpg, -0.143709, 1, 0, 13.36811
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_017.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_017.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_017.jpg, -0.1554161, 1, 0, 14.65551
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_120.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_120.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_120.jpg, -0.05256644, 1, 0, 15.61627
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_220.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_220.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_220.jpg, -0.152145, 1, 0, 16.71129
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_321.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_321.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_321.jpg, -0.06024534, 1, 0, 17.72236
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_427.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_427.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_427.jpg, -0.1645938, 1, 0, 18.74669
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_530.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_530.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_530.jpg, -0.1166485, 1, 0, 19.95992
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_634.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_634.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_634.jpg, -0.426867, 1, 0, 20.90336
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_734.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_734.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_734.jpg, -0.7154839, 1, 0, 21.67538
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_834.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_834.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_834.jpg, -0.4176136, 1, 0, 22.62385
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_12_937.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_12_937.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_12_937.jpg, -0.1108052, 1, 0, 23.61082
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_040.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_040.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_040.jpg, 0, 1, 0, 24.56243
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_144.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_144.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_144.jpg, -0.104168, 1, 0, 25.51701
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_247.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_247.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_247.jpg, 0, 1, 0, 26.45813
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_351.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_351.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_351.jpg, -0.1283359, 1, 0, 27.58326
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_450.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_450.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_450.jpg, -0.04236035, 1, 0, 28.49128
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_553.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_553.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_553.jpg, 0, 1, 0, 29.41055
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_654.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_654.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_654.jpg, -0.2905065, 1, 0, 30.17068
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_754.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_754.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_754.jpg, -0.01186358, 1, 0, 30.18978
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_856.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_856.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_856.jpg, -0.1954177, 1, 0, 30.18449
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_13_957.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_13_957.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_13_957.jpg, 0, 1, 0, 30.18948
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_058.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_058.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_058.jpg, -0.1437812, 1, 0, 30.18681
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_158.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_158.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_158.jpg, -0.04232972, 1, 0, 30.19089
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_261.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_261.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_261.jpg, -0.1519831, 1, 0, 30.18709
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_361.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_361.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_361.jpg, 0, 1, 0, 30.18929
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_463.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_463.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_463.jpg, -0.2221676, 1, 0, 30.18027
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_563.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_563.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_563.jpg, 0, 1, 0, 30.18943
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_665.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_665.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_665.jpg, -0.1065781, 1, 0, 30.18966
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_768.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_768.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_768.jpg, -0.1073362, 1, 0, 30.18927
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_872.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_872.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_872.jpg, 0, 1, 0, 30.19021
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_14_974.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_14_974.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_14_974.jpg, -0.1501801, 1, 0, 30.18505
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_15_076.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_15_076.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_15_076.jpg, -0.05351385, 1, 0, 30.19005
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_15_177.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_15_177.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_15_177.jpg, -0.01619038, 1, 0, 30.1905
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_15_280.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_15_280.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_15_280.jpg, -0.1982425, 1, 0, 30.18258
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_15_382.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_15_382.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_15_382.jpg, -0.1698178, 1, 0, 30.18975
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_15_481.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_15_481.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_15_481.jpg, -0.02361221, 1, 0, 30.19047
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_15_582.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_15_582.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_15_582.jpg, -0.07219312, 1, 0, 30.19011
C:\Users\NU\Desktop\data\IMG\center_2019_12_23_15_59_15_686.jpg, C:\Users\NU\Desktop\data\IMG\left_2019_12_23_15_59_15_686.jpg, C:\Users\NU\Desktop\data\IMG\right_2019_12_23_15_59_15_686.jpg, 0, 1, 0, 30.19024
